name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
곁집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 254,129.085077956474,35.2306595432254
식당103,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 250,129.085007730756,35.2303356762416
간받이토시살,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금강로 238,129.08474081695,35.2292654271599
일문옥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 239,129.084480676519,35.229529158118204
소고기세끼,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 276-6,129.08575172773502,35.232582452287296
엉터리생고기,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 255,129.084850885794,35.2309319922878
똥다리불닭발,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 286,129.085874064162,35.2335187886856
무한리필삼겹시대부산대점,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 252,129.085020154999,35.23044373037221
이학년일반,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 70,129.084014149228,35.2349235833439
싸움의고수,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 248-9,129.085500701338,35.23023210467721
